GEOID,NAME,year,call_volume
18097310201,NA,2020,342.42837898518184
18097310201,NA,2021,378.82173327346203
18097310201,NA,2022,583.8100583744948
18097310201,NA,2023,486.62325999101927
18097310203,NA,2015,211.03617179091853
18097310203,NA,2016,450.74295430370483
18097310203,NA,2017,515.9290989969084
18097310203,NA,2018,769.8309910980579
18097310203,NA,2019,769.6326678809726
18097310203,NA,2020,588.7812969317209
18097310203,NA,2021,628.727078271628
18097310203,NA,2022,1002.5818719189851
18097310203,NA,2023,835.1271683108424
18097310204,NA,2015,130.28870787473537
18097310204,NA,2016,286.8254205397153
18097310204,NA,2017,314.82840625216033
18097310204,NA,2018,461.0982922773294
18097310204,NA,2019,470.6248862734575
18097310204,NA,2020,349.95969797387147
18097310204,NA,2021,387.7134964681886
18097310204,NA,2022,595.3649514885631
18097310204,NA,2023,496.45486828251313
18097310305,NA,2015,235.2115514144589
18097310305,NA,2016,435.0006735518635
18097310305,NA,2017,419.2757633587786
18097310305,NA,2018,577.1869667714413
18097310305,NA,2019,548.385552312528
18097310305,NA,2020,431.690166142793
18097310305,NA,2021,529.5156600808263
18097310305,NA,2022,639.2589806915132
18097310305,NA,2023,574.207510103278
18097310306,NA,2015,200.91485181859002
18097310306,NA,2016,371.5722945666816
18097310306,NA,2017,358.1402671755725
18097310306,NA,2018,493.0261001347103
18097310306,NA,2019,468.4242815446789
18097310306,NA,2020,368.7444993264481
18097310306,NA,2021,452.30584867534793
18097310306,NA,2022,546.0472608890884
18097310306,NA,2023,490.4810844185002
18097310308,NA,2015,144.00199545415558
18097310308,NA,2016,261.2089321554164
18097310308,NA,2017,258.7273852817566
18097310308,NA,2018,330.6314773994339
18097310308,NA,2019,328.45568616519427
18097310308,NA,2020,245.0912085084484
18097310308,NA,2021,334.80250407410585
18097310308,NA,2022,387.1912676901964
18097310308,NA,2023,354.9371665666009
18097310309,NA,2015,151.3840368208352
18097310309,NA,2016,279.9699146834306
18097310309,NA,2017,269.84923664122135
18097310309,NA,2018,371.48215087561744
18097310309,NA,2019,352.9453300404131
18097310309,NA,2020,277.8392456219129
18097310309,NA,2021,340.800516389762
18097310309,NA,2022,411.432195779075
18097310309,NA,2023,369.5645487202515
18097310310,NA,2015,136.86775931746746
18097310310,NA,2016,253.12348450830714
18097310310,NA,2017,243.9732824427481
18097310310,NA,2018,335.86057476425685
18097310310,NA,2019,319.10125729681187
18097310310,NA,2020,251.19712617871576
18097310310,NA,2021,308.121014818141
18097310310,NA,2022,371.9797934440952
18097310310,NA,2023,334.12685226762466
18097310311,NA,2015,237.52692615651628
18097310311,NA,2016,428.10622755457786
18097310311,NA,2017,427.85949609743545
18097310311,NA,2018,533.1278226616146
18097310311,NA,2019,537.859531313855
18097310311,NA,2020,393.93532489417413
18097310311,NA,2021,557.9637232282054
18097310311,NA,2022,636.4112363082294
18097310311,NA,2023,587.2850664470265
18097310312,NA,2015,248.85047148630446
18097310312,NA,2016,460.2245172878312
18097310312,NA,2017,443.587786259542
18097310312,NA,2018,610.655590480467
18097310312,NA,2019,580.1841041760216
18097310312,NA,2020,456.72204759766504
18097310312,NA,2021,560.2200269420746
18097310312,NA,2022,676.3268971710822
18097310312,NA,2023,607.5033677593175
18097320105,NA,2015,138.64595035332488
18097320105,NA,2016,263.2699160475932
18097320105,NA,2017,287.1645225584345
18097320105,NA,2018,431.3906504801595
18097320105,NA,2019,437.82931690523645
18097320105,NA,2020,315.20849187654767
18097320105,NA,2021,371.5825934649997
18097320105,NA,2022,484.903122546355
18097320105,NA,2023,412.3608141571541
18097320106,NA,2015,71.51766624388476
18097320106,NA,2016,135.80237965815064
18097320106,NA,2017,148.12792172495017
18097320106,NA,2018,222.52400797245878
18097320106,NA,2019,225.845261822794
18097320106,NA,2020,162.59382738418796
18097320106,NA,2021,191.67324998490065
18097320106,NA,2022,250.12731775080027
18097320106,NA,2023,212.70785770369028
18097320107,NA,2015,29.204022467838374
18097320107,NA,2016,55.454490547804554
18097320107,NA,2017,60.48758833121942
18097320107,NA,2018,90.86700489219062
18097320107,NA,2019,92.2232288458054
18097320107,NA,2020,66.39469710696382
18097320107,NA,2021,78.26919127861328
18097320107,NA,2022,102.1387328622335
18097320107,NA,2023,86.85860965150691
18097320108,NA,2015,178.91121579996374
18097320108,NA,2016,339.7282116325421
18097320108,NA,2017,370.56223953614784
18097320108,NA,2018,556.6742163435405
18097320108,NA,2019,564.9827867367276
18097320108,NA,2020,406.7506794709186
18097320108,NA,2021,479.49682913571297
18097320108,NA,2022,625.7276680558072
18097320108,NA,2023,532.1177749592317
18097320109,NA,2015,76.78492480521834
18097320109,NA,2016,145.80419158060036
18097320109,NA,2017,159.0375067947092
18097320109,NA,2018,238.9128465301685
18097320109,NA,2019,242.47870991121582
18097320109,NA,2020,174.56882285438184
18097320109,NA,2021,205.78993779066258
18097320109,NA,2022,268.5491332970949
18097320109,NA,2023,228.3737392039621
18097320202,NA,2015,43.97235645622239
18097320202,NA,2016,97.15022083658093
18097320202,NA,2017,86.85289685632631
18097320202,NA,2018,120.20680696284748
18097320202,NA,2019,124.53125487139516
18097320202,NA,2020,75.54938945180567
18097320202,NA,2021,93.16830345544297
18097320202,NA,2022,121.83382696804364
18097320202,NA,2023,97.59979215380618
18097320206,NA,2016,0.07653184790506176
18097320206,NA,2017,0.03826592395253088
18097320206,NA,2018,0.1339307338338581
18097320206,NA,2019,0.05739888592879632
18097320206,NA,2021,0.07653184790506176
18097320206,NA,2022,0.1339307338338581
18097320206,NA,2023,0.03826592395253088
18097320301,NA,2015,4.482618862042089
18097320301,NA,2016,9.903663289166015
18097320301,NA,2017,8.8539360872954
18097320301,NA,2018,12.254091971940761
18097320301,NA,2019,12.694933749025719
18097320301,NA,2020,7.701636788776305
18097320301,NA,2021,9.497739672642243
18097320301,NA,2022,12.419953234606389
18097320301,NA,2023,9.949493374902572
18097320305,NA,2015,3.522057677318784
18097320305,NA,2016,7.781449727201871
18097320305,NA,2017,6.956664068589244
18097320305,NA,2018,9.6282151208106
18097320305,NA,2019,9.974590802805924
18097320305,NA,2020,6.05128604832424
18097320305,NA,2021,7.462509742790335
18097320305,NA,2022,9.758534684333593
18097320305,NA,2023,7.817459080280592
18097320306,NA,2015,1.7076643283969863
18097320306,NA,2016,3.772824110158483
18097320306,NA,2017,3.3729280332553913
18097320306,NA,2018,4.668225513120292
18097320306,NA,2019,4.836165237724085
18097320306,NA,2020,2.9339568719147833
18097320306,NA,2021,3.6181865419589507
18097320306,NA,2022,4.731410756040531
18097320306,NA,2023,3.7902831904390757
18097320400,NA,2015,164.04250454663548
18097320400,NA,2016,362.4269160820993
18097320400,NA,2017,324.011899194596
18097320400,NA,2018,448.441413354118
18097320400,NA,2019,464.5741231488699
18097320400,NA,2020,281.84323200831386
18097320400,NA,2021,347.5720446869317
18097320400,NA,2022,454.5111457521435
18097320400,NA,2023,364.1040789815537
18097320500,NA,2015,171.83372304494674
18097320500,NA,2016,379.6404260846973
18097320500,NA,2017,339.4008833463237
18097320500,NA,2018,469.74019225772923
18097320500,NA,2019,486.63912704598596
18097320500,NA,2020,295.22941023642505
18097320500,NA,2021,364.08002078461936
18097320500,NA,2022,476.0982073265783
18097320500,NA,2023,381.3972460379319
18097320600,NA,2015,91.78695765133801
18097320600,NA,2016,202.78929592101846
18097320600,NA,2017,181.29488178747727
18097320600,NA,2018,250.91712133021565
18097320600,NA,2019,259.94388152766953
18097320600,NA,2020,157.7001818654196
18097320600,NA,2021,194.4775266302936
18097320600,NA,2022,254.3133281371785
18097320600,NA,2023,203.72772148610028
18097320700,NA,2015,166.6625261343569
18097320700,NA,2016,368.1972834909198
18097320700,NA,2017,329.19250885636535
18097320700,NA,2018,455.6258498299952
18097320700,NA,2019,472.0131870953274
18097320700,NA,2020,286.37722282141044
18097320700,NA,2021,353.15617658660085
18097320700,NA,2022,461.81294872560755
18097320700,NA,2023,369.96356911721534
18097320800,NA,2015,44.04921589044219
18097320800,NA,2016,85.96313272117752
18097320800,NA,2017,90.51756757437438
18097320800,NA,2018,134.23486549288552
18097320800,NA,2019,136.6682790846388
18097320800,NA,2020,95.99575207986243
18097320800,NA,2021,113.86212032775036
18097320800,NA,2022,148.6291966847233
18097320800,NA,2023,125.37333271005838
18097320901,NA,2015,159.3638340279036
18097320901,NA,2016,302.61037627589536
18097320901,NA,2017,330.07555716615326
18097320901,NA,2018,495.85341547381773
18097320901,NA,2019,503.2542127196956
18097320901,NA,2020,362.3101407259769
18097320901,NA,2021,427.10823216766323
18097320901,NA,2022,557.3622636951138
18097320901,NA,2023,473.9799480582231
18097320902,NA,2015,121.7321978619315
18097320902,NA,2016,231.15298665217128
18097320902,NA,2017,252.13263272331943
18097320902,NA,2018,378.7642688892915
18097320902,NA,2019,384.41746693241527
18097320902,NA,2020,276.75545086670286
18097320902,NA,2021,326.25234039983087
18097320902,NA,2022,425.74862595880893
18097320902,NA,2023,362.0559280062813
18097320903,NA,2015,115.51161953241011
18097320903,NA,2016,219.4266088554652
18097320903,NA,2017,239.34623996530308
18097320903,NA,2018,359.5302633763934
18097320903,NA,2019,364.9021325657356
18097320903,NA,2020,262.72989104409396
18097320903,NA,2021,309.66439011533794
18097320903,NA,2022,404.29616107033223
18097320903,NA,2023,343.7914021906715
18097321001,NA,2015,148.14894957828935
18097321001,NA,2016,266.1446026249786
18097321001,NA,2017,268.8171055642077
18097321001,NA,2018,329.1326191897983
18097321001,NA,2019,336.90300544673045
18097321001,NA,2020,242.49110396436043
18097321001,NA,2021,352.7308991286589
18097321001,NA,2022,399.74880062784183
18097321001,NA,2023,370.0332544103735
18097321002,NA,2015,274.36579692549833
18097321002,NA,2016,491.522549596602
18097321002,NA,2017,495.34128717433055
18097321002,NA,2018,602.6278070550095
18097321002,NA,2019,616.9970852432664
18097321002,NA,2020,443.9588976253494
18097321002,NA,2021,650.4544392279779
18097321002,NA,2022,732.4979984799007
18097321002,NA,2023,680.2070185203246
18097321100,NA,2015,260.5362384235313
18097321100,NA,2016,455.6388991810323
18097321100,NA,2017,456.4462706411848
18097321100,NA,2018,555.5205992055431
18097321100,NA,2019,567.7831687733087
18097321100,NA,2020,426.89947865881015
18097321100,NA,2021,564.2957915116658
18097321100,NA,2022,634.1766311488271
18097321100,NA,2023,611.5902007633136
18097321200,NA,2015,311.20910647423756
18097321200,NA,2016,647.3131232304635
18097321200,NA,2017,589.0449356446924
18097321200,NA,2018,790.7597069448326
18097321200,NA,2019,816.9524612664981
18097321200,NA,2020,526.3190176099647
18097321200,NA,2021,632.813290734999
18097321200,NA,2022,799.3152621013021
18097321200,NA,2023,678.39497733881
18097321300,NA,2015,165.53671083398285
18097321300,NA,2016,365.7281371784879
18097321300,NA,2017,326.96321122369443
18097321300,NA,2018,452.5261106780982
18097321300,NA,2019,468.8057677318784
18097321300,NA,2020,284.41044427123927
18097321300,NA,2021,350.7379579111457
18097321300,NA,2022,458.65113016367883
18097321300,NA,2023,367.4205767731878
18097321400,NA,2015,319.9736035333853
18097321400,NA,2016,706.9329176409457
18097321400,NA,2017,632.0023902312289
18097321400,NA,2018,874.7087555209146
18097321400,NA,2019,906.1764614185503
18097321400,NA,2020,549.7501688750325
18097321400,NA,2021,677.9577032995583
18097321400,NA,2022,886.5480904130943
18097321400,NA,2023,710.2043128085216
18097321600,NA,2015,380.0541266995634
18097321600,NA,2016,743.2888860758001
18097321600,NA,2017,700.5744513504624
18097321600,NA,2018,885.4426473617315
18097321600,NA,2019,842.5937894789213
18097321600,NA,2020,594.6005406510748
18097321600,NA,2021,707.9238159504478
18097321600,NA,2022,853.9241101005591
18097321600,NA,2023,738.4501572129196
18097321700,NA,2015,437.75588135160064
18097321700,NA,2016,902.5086392406633
18097321700,NA,2017,831.861378704949
18097321700,NA,2018,1100.1037737205334
18097321700,NA,2019,1094.4725697375986
18097321700,NA,2020,708.5612133907614
18097321700,NA,2021,863.2694099105361
18097321700,NA,2022,1079.0366610328758
18097321700,NA,2023,897.2890571486525
18097321800,NA,2015,266.5536049905061
18097321800,NA,2016,513.2597242730635
18097321800,NA,2017,477.4263636688111
18097321800,NA,2018,612.5635786920799
18097321800,NA,2019,629.0222964697145
18097321800,NA,2020,438.6393521044376
18097321800,NA,2021,510.9663066638798
18097321800,NA,2022,614.1756390036296
18097321800,NA,2023,562.9989116615969
18097321900,NA,2015,412.89667627095713
18097321900,NA,2016,685.5279288969639
18097321900,NA,2017,668.9829358980354
18097321900,NA,2018,780.9091749947605
18097321900,NA,2019,790.207608556692
18097321900,NA,2020,650.087848383408
18097321900,NA,2021,712.66176359896
18097321900,NA,2022,769.9089257495266
18097321900,NA,2023,828.0762845860231
18097322000,NA,2015,492.1811952270622
18097322000,NA,2016,816.844292566728
18097322000,NA,2017,797.1030310050169
18097322000,NA,2018,930.3322337575439
18097322000,NA,2019,941.9545841647974
18097322000,NA,2020,775.2247324899299
18097322000,NA,2021,849.5428221453903
18097322000,NA,2022,917.61894686331
18097322000,NA,2023,987.6793607452538
18097322100,NA,2015,283.28173997925694
18097322100,NA,2016,509.5045451772315
18097322100,NA,2017,500.5237630406931
18097322100,NA,2018,600.551095113172
18097322100,NA,2019,540.7824415837961
18097322100,NA,2020,408.31590506985543
18097322100,NA,2021,484.5751326947716
18097322100,NA,2022,543.9566835458484
18097322100,NA,2023,494.94948447318654
18097322200,NA,2015,208.94539686413276
18097322200,NA,2016,375.80477091086567
18097322200,NA,2017,369.1806479165395
18097322200,NA,2018,442.9596729912756
18097322200,NA,2019,398.8749923738637
18097322200,NA,2020,301.16917820755293
18097322200,NA,2021,357.4171191507534
18097322200,NA,2022,401.2162772253065
18097322200,NA,2023,365.0691232993716
18097322300,NA,2015,274.3524495149777
18097322300,NA,2016,493.44451223232255
18097322300,NA,2017,484.74681227502896
18097322300,NA,2018,581.621194557989
18097322300,NA,2019,523.736501738759
18097322300,NA,2020,395.4454273686779
18097322300,NA,2021,469.30089683362814
18097322300,NA,2022,526.81068879263
18097322300,NA,2023,479.3482398877432
18097322400,NA,2015,389.09383198096515
18097322400,NA,2016,699.8159355744006
18097322400,NA,2017,687.4806296138124
18097322400,NA,2018,824.8704166920871
18097322400,NA,2019,742.7768287474834
18097322400,NA,2020,560.8310658288085
18097322400,NA,2021,665.5748276493198
18097322400,NA,2022,747.1367213714843
18097322400,NA,2023,679.8242328106888
18097322500,NA,2015,252.02922335427976
18097322500,NA,2016,453.2944298700506
18097322500,NA,2017,445.30443536086875
18097322500,NA,2018,534.2964431700323
18097322500,NA,2019,481.12165212616674
18097322500,NA,2020,363.2692331157342
18097322500,NA,2021,431.1153071807699
18097322500,NA,2022,483.9457019095845
18097322500,NA,2023,440.34512842413517
18097322601,NA,2015,391.7667822931511
18097322601,NA,2016,708.7784814706583
18097322601,NA,2017,687.3624839139254
18097322601,NA,2018,820.5340819273111
18097322601,NA,2019,740.5530899441694
18097322601,NA,2020,562.7642070348552
18097322601,NA,2021,668.2635550205777
18097322601,NA,2022,745.9899221396266
18097322601,NA,2023,681.0982400471843
18097322602,NA,2015,183.68303523720022
18097322602,NA,2016,330.6182485550782
18097322602,NA,2017,324.64843554048673
18097322602,NA,2018,389.5951632133332
18097322602,NA,2019,350.8822055779094
18097322602,NA,2020,265.05052279068946
18097322602,NA,2021,314.4225271078502
18097322602,NA,2022,353.2338696205954
18097322602,NA,2023,321.32783019140925
18097322700,NA,2015,131.90630806243703
18097322700,NA,2016,267.08882562856337
18097322700,NA,2017,244.43430547063056
18097322700,NA,2018,300.5381131715196
18097322700,NA,2019,277.9806660708369
18097322700,NA,2020,224.24245731971868
18097322700,NA,2021,250.94183351514886
18097322700,NA,2022,313.9522609129465
18097322700,NA,2023,276.43380934253776
18097330103,NA,2015,2.8354237932345114
18097330103,NA,2016,5.929304446978335
18097330103,NA,2017,5.936906119346256
18097330103,NA,2018,9.03078677309008
18097330103,NA,2019,8.525275560623337
18097330103,NA,2020,5.3515773470163435
18097330103,NA,2021,5.3515773470163435
18097330103,NA,2022,8.39604713036868
18097330103,NA,2023,6.9745343975674645
18097330105,NA,2015,42.318700114025084
18097330105,NA,2016,88.49486887115165
18097330105,NA,2017,88.60832383124287
18097330105,NA,2018,134.78449258836943
18097330105,NA,2019,127.2397377423033
18097330105,NA,2020,79.87229190421893
18097330105,NA,2021,79.87229190421893
18097330105,NA,2022,125.31100342075257
18097330105,NA,2023,104.09492588369442
18097330106,NA,2015,174.5203344735842
18097330106,NA,2016,364.9486887115165
18097330106,NA,2017,365.4165716457621
18097330106,NA,2018,555.8449258836944
18097330106,NA,2019,524.7307107563664
18097330106,NA,2020,329.3895857088559
18097330106,NA,2021,329.3895857088559
18097330106,NA,2022,516.7767008741923
18097330106,NA,2023,429.28259217027744
18097330107,NA,2015,174.16590649942987
18097330107,NA,2016,364.20752565564425
18097330107,NA,2017,364.67445838084376
18097330107,NA,2018,554.7160775370581
18097330107,NA,2019,523.6650513112885
18097330107,NA,2020,328.7206385404789
18097330107,NA,2021,328.7206385404789
18097330107,NA,2022,515.7271949828962
18097330107,NA,2023,428.4107753705815
18097330108,NA,2015,107.8169897377423
18097330108,NA,2016,225.4618015963512
18097330108,NA,2017,225.7508551881414
18097330108,NA,2018,343.3956670467503
18097330108,NA,2019,324.1736031927024
18097330108,NA,2020,203.49372862029648
18097330108,NA,2021,203.49372862029648
18097330108,NA,2022,319.2596921322691
18097330108,NA,2023,265.2066704675029
18097330109,NA,2015,150.56100342075257
18097330109,NA,2016,314.8460661345496
18097330109,NA,2017,315.24971493728617
18097330109,NA,2018,479.53477765108323
18097330109,NA,2019,452.6921322690992
18097330109,NA,2020,284.1687571265678
18097330109,NA,2021,284.1687571265678
18097330109,NA,2022,445.83010262257693
18097330109,NA,2023,370.3477765108324
18097330204,NA,2015,6.4483571329543885
18097330204,NA,2016,15.733675308470817
18097330204,NA,2017,15.567724941078609
18097330204,NA,2018,20.27755441563843
18097330204,NA,2019,18.341466796062665
18097330204,NA,2020,14.627339525856094
18097330204,NA,2021,17.6065437404686
18097330204,NA,2022,19.787605711909055
18097330204,NA,2023,17.598641342021352
18097330210,NA,2015,126.25204491889643
18097330210,NA,2016,308.04880077637597
18097330210,NA,2017,304.7996672674338
18097330210,NA,2018,397.0131706640787
18097330210,NA,2019,359.1066130597532
18097330210,NA,2020,286.3879107167614
18097330210,NA,2021,344.7175932344378
18097330210,NA,2022,387.42049078053515
18097330210,NA,2023,344.5628725911548
18097330211,NA,2015,143.78705115763205
18097330211,NA,2016,350.83335643976153
18097330211,NA,2017,347.1329543879107
18097330211,NA,2018,452.15388881186743
18097330211,NA,2019,408.98253154027446
18097330211,NA,2020,326.1640094274227
18097330211,NA,2021,392.59503673922086
18097330211,NA,2022,441.2288922778317
18097330211,NA,2023,392.4188271177041
18097330212,NA,2015,66.57645917094136
18097330212,NA,2016,162.44329682517676
18097330212,NA,2017,160.7299320671011
18097330212,NA,2018,209.35685567724943
18097330212,NA,2019,189.3676001663663
18097330212,NA,2020,151.02086510467214
18097330212,NA,2021,181.77984195203106
18097330212,NA,2022,204.29835020102593
18097330212,NA,2023,181.69825315402747
18097330401,NA,2015,216.9767566030538
18097330401,NA,2016,471.21038663379534
18097330401,NA,2017,434.74476021582086
18097330401,NA,2018,616.5884266315109
18097330401,NA,2019,619.8409855167314
18097330401,NA,2020,382.6843860578098
18097330401,NA,2021,444.7439645733522
18097330401,NA,2022,609.8342381173256
18097330401,NA,2023,494.9564610039817
18097330500,NA,2015,306.0172308271739
18097330500,NA,2016,621.2470222682548
18097330500,NA,2017,569.9771197212938
18097330500,NA,2018,702.9584294524741
18097330500,NA,2019,650.2198578221365
18097330500,NA,2020,524.4483781366226
18097330500,NA,2021,585.4649027823549
18097330500,NA,2022,736.8713337413493
18097330500,NA,2023,647.2825196553836
18097330600,NA,2015,245.05117461513112
18097330600,NA,2016,497.47954427757634
18097330600,NA,2017,456.42385010121933
18097330600,NA,2018,562.9120568711454
18097330600,NA,2019,520.6802881220282
18097330600,NA,2020,419.96553834565225
18097330600,NA,2021,468.8260910503272
18097330600,NA,2022,590.0686879148816
18097330600,NA,2023,518.3281389765077
18097330701,NA,2015,108.01242879337131
18097330701,NA,2016,219.27654065251164
18097330701,NA,2017,201.180217503884
18097330701,NA,2018,248.117555670637
18097330701,NA,2019,229.5028482651476
18097330701,NA,2020,185.1103055411704
18097330701,NA,2021,206.6468151216986
18097330701,NA,2022,260.08751941998963
18097330701,NA,2023,228.46607975142413
18097330702,NA,2015,69.17599159586975
18097330702,NA,2016,159.18936265961474
18097330702,NA,2017,154.08871818901284
18097330702,NA,2018,197.68720889596335
18097330702,NA,2019,179.9124239360283
18097330702,NA,2020,143.93159413018097
18097330702,NA,2021,169.74224453095778
18097330702,NA,2022,196.80517946410663
18097330702,NA,2023,174.41621560397235
18097330803,NA,2015,105.15347289615971
18097330803,NA,2016,256.569319284625
18097330803,NA,2017,253.8631637321503
18097330803,NA,2018,330.6664356023846
18097330803,NA,2019,299.0946208235131
18097330803,NA,2020,238.528282268127
18097330803,NA,2021,287.11021766255374
18097330803,NA,2022,322.6768334950783
18097330803,NA,2023,286.9813531124359
18097330804,NA,2015,90.69203881934764
18097330804,NA,2016,220.48809223205438
18097330804,NA,2017,217.8786827146788
18097330804,NA,2018,283.54483748927373
18097330804,NA,2019,256.56342787971175
18097330804,NA,2020,204.6470403171807
18097330804,NA,2021,246.03756822610504
18097330804,NA,2022,277.0168402229096
18097330804,NA,2023,246.32116067745457
18097330805,NA,2015,272.4589237794831
18097330805,NA,2016,553.1201450025893
18097330805,NA,2017,507.47257662068637
18097330805,NA,2018,625.8709571112471
18097330805,NA,2019,578.9157760934042
18097330805,NA,2020,466.93658490654866
18097330805,NA,2021,521.2619462360528
18097330805,NA,2022,656.06492161386
18097330805,NA,2023,576.3005508215244
18097330806,NA,2015,201.45774681041382
18097330806,NA,2016,408.98032107716205
18097330806,NA,2017,375.22823784190945
18097330806,NA,2018,462.77270373334585
18097330806,NA,2019,428.05376394708344
18097330806,NA,2020,345.2556847606045
18097330806,NA,2021,385.4241796525587
18097330806,NA,2022,485.09830045666394
18097330806,NA,2023,426.12005084506376
18097330900,NA,2015,271.4877830610612
18097330900,NA,2016,551.1486276540652
18097330900,NA,2017,505.6637634762958
18097330900,NA,2018,623.6401299373852
18097330900,NA,2019,576.8523139211901
18097330900,NA,2020,465.27225648509955
18097330900,NA,2021,519.4039828633303
18097330900,NA,2022,653.7264723883056
18097330900,NA,2023,574.2464102443388
18097331000,NA,2015,206.9773943943947
18097331000,NA,2016,419.14359577065454
18097331000,NA,2017,383.63420383939064
18097331000,NA,2018,471.7521582229826
18097331000,NA,2019,436.344616167599
18097331000,NA,2020,351.98988060318334
18097331000,NA,2021,393.8569619388407
18097331000,NA,2022,492.8838313204579
18097331000,NA,2023,433.9368116551606
18097340101,NA,2015,86.7498188119242
18097340101,NA,2016,165.57080815660586
18097340101,NA,2017,167.00684874475954
18097340101,NA,2018,259.42268801189164
18097340101,NA,2019,253.63454523290395
18097340101,NA,2020,209.6670624922756
18097340101,NA,2021,240.68757164953908
18097340101,NA,2022,314.0484356156999
18097340101,NA,2023,293.1543821109096
18097340102,NA,2015,178.38857832309392
18097340102,NA,2016,309.76971964211054
18097340102,NA,2017,335.2981049685963
18097340102,NA,2018,476.4455468163046
18097340102,NA,2019,409.5434391585732
18097340102,NA,2020,372.75697083745007
18097340102,NA,2021,391.8257547634796
18097340102,NA,2022,524.9488299172085
18097340102,NA,2023,487.14863058479534
18097340108,NA,2015,99.58044359378519
18097340108,NA,2016,164.86185543796444
18097340108,NA,2017,158.9565976131502
18097340108,NA,2018,191.23328079261427
18097340108,NA,2019,167.53135555055167
18097340108,NA,2020,137.4388088268408
18097340108,NA,2021,155.23547624408917
18097340108,NA,2022,175.62074983111913
18097340108,NA,2023,152.5659761315019
18097340111,NA,2015,76.67588829152062
18097340111,NA,2016,134.12119338304066
18097340111,NA,2017,144.87472991177782
18097340111,NA,2018,207.64448130838664
18097340111,NA,2019,181.45884909491977
18097340111,NA,2020,163.76312880831696
18097340111,NA,2021,173.93879005879194
18097340111,NA,2022,232.28114118149836
18097340111,NA,2023,216.27486903870874
18097340112,NA,2015,210.6442252509591
18097340112,NA,2016,366.768005549907
18097340112,NA,2017,397.1800886140742
18097340112,NA,2018,566.518037803269
18097340112,NA,2019,490.9346062039167
18097340112,NA,2020,445.40939152693704
18097340112,NA,2021,470.48227802351397
18097340112,NA,2022,629.3646079784338
18097340112,NA,2023,585.3727473297243
18097340113,NA,2015,99.2016801955575
18097340113,NA,2016,186.28662459235844
18097340113,NA,2017,193.6298130316357
18097340113,NA,2018,298.27525058317207
18097340113,NA,2019,291.9318049952756
18097340113,NA,2020,245.71380181072604
18097340113,NA,2021,280.64081128499726
18097340113,NA,2022,366.66475322668356
18097340113,NA,2023,346.10254300209834
